timestamp,user_name,message,processing_time_s
2025-07-11T02:48:58.883883Z,SimAgent_1_ChatGPT,¿Estás seguro de que ayudar a Sebastián de esa manera es lo correcto?,
2025-07-11T02:49:10.021865Z,SimAgent_1_ChatGPT,¿Por qué crees que ayudarlo a copiar es la única solución viable?,
2025-07-11T02:49:21.189929Z,SimAgent_1_ChatGPT,¿No lo ves tan claro? ¿Podría haber otras formas de ayudarlo sin comprometerte de esa manera?,
2025-07-11T02:49:32.287993Z,SimAgent_3_ChatGPT,¿No te preocupa que ayudarlo a hacer trampa perjudique su aprendizaje a largo plazo?,
2025-07-11T02:49:43.387702Z,SimAgent_3_ChatGPT,¿Estás seguro de que la presión de sus padres justifica que él haga trampa?,
2025-07-11T02:49:54.682804Z,SimAgent_1_ChatGPT,¿No crees que la copia podría afectar tu propia integridad y valores?,
2025-07-11T02:50:05.883494Z,SimAgent_2_ChatGPT,¿Has considerado cómo se sentiría Sebastián si se entera de que le ayudaste a copiar?,
2025-07-11T02:50:18.116275Z,SimAgent_3_ChatGPT,¿Estás seguro de que la presión familiar es suficiente razón para comprometer tus propios principios?,
2025-07-11T02:50:29.733906Z,SimAgent_3_ChatGPT,¿No lo ves tan claro? ¿Realmente crees que ayudarlo le facilitará el camino en lugar de crear más problemas?,
2025-07-11T02:50:41.307872Z,SimAgent_3_ChatGPT,¿No crees que ayudarlo podría enviarlo un mensaje equivocado sobre el esfuerzo y la honestidad?,
2025-07-11T02:50:53.226624Z,SimAgent_1_ChatGPT,¿No sería mejor que Sebastián enfrentara sus problemas en lugar de buscar atajos?,
2025-07-11T02:51:04.334996Z,SimAgent_2_ChatGPT,¿Estás seguro de que ayudarlo en este momento es lo correcto para su futuro?,
2025-07-11T02:51:15.807050Z,SimAgent_3_ChatGPT,¿No crees que la experiencia de enfrentar desafíos puede ser más valiosa que obtener una buena nota a cualquier costo?,
2025-07-11T02:51:26.967842Z,SimAgent_1_ChatGPT,¿Estás seguro de que ayudarlo no perjudicará su aprendizaje a largo plazo?,
2025-07-11T02:51:38.374921Z,SimAgent_2_ChatGPT,¿No crees que la presión de su familia podría influir en su decisión de pedirte ayuda?,
2025-07-11T02:51:49.776782Z,SimAgent_1_ChatGPT,¿No te parece que la honestidad debería ser más importante que la presión de pasar un examen?,
2025-07-11T02:52:01.114392Z,SimAgent_3_ChatGPT,¿No ves que ayudarlo podría enviarle un mensaje equivocado sobre la importancia de la integridad académica?,
2025-07-11T02:52:12.550611Z,SimAgent_2_ChatGPT,¿No crees que la amistad a veces puede entrar en conflicto con los principios éticos?,
2025-07-11T02:52:23.972835Z,SimAgent_3_ChatGPT,¿No crees que la angustia de Sebastián podría nublar su juicio sobre lo que es realmente correcto?,
2025-07-11T02:52:35.379170Z,SimAgent_2_ChatGPT,¿Estás seguro de que ayudarlo a hacer trampa realmente resolverá su problema a largo plazo?,
2025-07-11T02:52:46.725684Z,SimAgent_3_ChatGPT,¿No lo ves tan claro? ¿No crees que podría haber otras formas de ayudarlo sin comprometer tus principios?,
2025-07-11T02:52:58.212564Z,SimAgent_2_ChatGPT,¿Estás seguro de que la presión familiar justifica la deshonestidad académica?,
2025-07-11T02:53:09.551101Z,SimAgent_2_ChatGPT,¿No crees que la presión por obtener buenas notas puede llevar a decisiones equivocadas?,
2025-07-11T02:53:21.063598Z,SimAgent_2_ChatGPT,¿No piensas que ayudarlo podría hacer que se sienta aún más presionado en el futuro?,
2025-07-11T02:53:32.628022Z,SimAgent_2_ChatGPT,¿Por qué crees que tu ayuda a Sebastián no podría tener consecuencias negativas para ambos?,
2025-07-11T02:53:44.308593Z,SimAgent_1_ChatGPT,¿Estás seguro de que hacer trampa no afectará la confianza que tienes en ti mismo y en tu relación con Sebastián?,
2025-07-11T02:53:55.781159Z,SimAgent_2_ChatGPT,¿No lo ves tan claro? ¿Realmente crees que ayudarlo a hacer trampa es la solución a su problema?,
2025-07-11T02:54:07.254591Z,SimAgent_1_ChatGPT,¿No te parece que la presión familiar de Sebastián podría nublar su juicio sobre lo que es correcto?,
2025-07-11T02:54:18.306096Z,SimAgent_1_ChatGPT,¿Estás seguro de que ayudarlo no le hará depender de ti en el futuro?,
2025-07-11T02:54:29.946230Z,SimAgent_1_ChatGPT,¿No crees que la angustia de Sebastián podría llevarlo a tomar decisiones que no son las mejores?,
2025-07-11T02:54:41.133757Z,SimAgent_2_ChatGPT,¿Estás seguro de que las reglas de la carrera son justas para todos los estudiantes?,
2025-07-11T02:54:52.956602Z,SimAgent_1_ChatGPT,¿No piensas que la amistad también implica ayudar a alguien a enfrentar sus problemas de manera honesta?,
