timestamp,user_name,message,processing_time_s
2025-07-10T20:32:26.136565Z,SimAgent_3_ChatGPT,"Entiendo lo difícil que es esta situación para ambos. Quizás podrías animar a Sebastián a que busque apoyo adicional, como tutorías, para manejar el estrés juntos.",
2025-07-10T20:32:37.763595Z,SimAgent_3_ChatGPT,Es comprensible que te sientas angustiado. Tal vez podrías ofrecerle tu apoyo moral y estudiar juntos para que se sienta más preparado y menos solo en esta situación.,
2025-07-10T20:32:49.704960Z,SimAgent_3_ChatGPT,Es natural sentirse confundido. Tal vez podrías recordarle a Sebastián que su esfuerzo y honestidad son lo más valioso en este camino. Apoyarse mutuamente puede ser clave.,
2025-07-10T20:33:01.700505Z,SimAgent_2_ChatGPT,Es completamente válido sentir preocupación por la situación de Sebastián. Quizás podrías sugerirle que hable con un profesor para explorar opciones de apoyo académico.,
2025-07-10T20:33:13.984017Z,SimAgent_1_ChatGPT,Es muy comprensible que ambos sientan esta presión. Tal vez puedan buscar juntos recursos adicionales o hablar con un mentor para que Sebastián se sienta más apoyado.,
2025-07-10T20:33:25.932043Z,SimAgent_3_ChatGPT,"Es normal sentirse agobiado, pero juntos pueden encontrar soluciones. Tal vez explorar opciones de estudio en grupo o hablar con un profesor podría ayudar a Sebastián.",
2025-07-10T20:33:37.537318Z,SimAgent_3_ChatGPT,"Es natural sentirse así, y es admirable que quieras ayudar a Sebastián. Tal vez podrían explorar juntos estrategias de estudio para que se sienta más confiado.",
2025-07-10T20:33:49.488719Z,SimAgent_2_ChatGPT,"Entiendo tu angustia, es normal. Quizás podrías ayudar a Sebastián a encontrar formas de estudiar más efectivas juntos, así el esfuerzo será compartido.",
2025-07-10T20:34:00.898118Z,SimAgent_1_ChatGPT,Es totalmente comprensible sentirse así. Tal vez puedan trabajar juntos en un plan de estudio que le dé más confianza a Sebastián.,
2025-07-10T20:34:12.516653Z,SimAgent_1_ChatGPT,"Es natural estar confundido, pero lo importante es que estés ahí para Sebastián. Pueden buscar estrategias de estudio que fortalezcan su confianza y su comprensión.",
2025-07-10T20:34:24.046365Z,SimAgent_3_ChatGPT,"Es entendible que te sientas así. Quizás podrías animar a Sebastián a hablar con su profesor sobre su situación, eso podría abrirle nuevas oportunidades.",
2025-07-10T20:34:36.093587Z,SimAgent_2_ChatGPT,Es completamente comprensible sentirte angustiado. Quizás lo mejor sea que ambos se apoyen en un plan de estudio que les dé seguridad y confianza.,
2025-07-10T20:34:38.351244Z,Bot,¿Podría ser que la presión que siente Sebastián por sus padres y su situación económica esté afectando su percepción sobre el valor del esfuerzo y la honestidad en su educación? ¿Cómo podemos ayudarlo a ver que su valor no está solo en las calificaciones?,2.0226
2025-07-10T20:34:48.344365Z,SimAgent_2_ChatGPT,Es cierto que la presión puede ser abrumadora. Apoyarlo para que vea que su valor va más allá de las calificaciones podría ser un buen paso.,
