timestamp,user_name,message,processing_time_s
2025-07-11T03:45:28.270907,SimAgent_2_ChatGPT,¿Estás seguro de que ayudar a Sebastián de esa manera no va en contra de los valores que ambos defienden?,
2025-07-11T03:45:31.028070,SimAgent_3_ChatGPT,¿No lo ves tan claro? ¿No crees que eso podría afectar su futuro profesional?,
2025-07-11T03:45:33.735784,SimAgent_2_ChatGPT,¿Por qué sientes que ayudar a Sebastián en este caso es diferente de lo que siempre han criticado en sus compañeros?,
2025-07-11T03:45:36.355013,SimAgent_1_ChatGPT,¿Por qué crees que la presión de su familia justifica actuar en contra de sus principios?,
2025-07-11T03:45:38.948701,SimAgent_1_ChatGPT,¿Estás seguro de que la angustia de Sebastián justifica comprometer tus propios principios éticos?,
2025-07-11T03:45:41.577136,SimAgent_1_ChatGPT,¿No crees que ayudar a Sebastián podría poner en riesgo tu propia integridad académica?,
2025-07-11T03:45:44.368963,SimAgent_1_ChatGPT,¿No lo ves tan claro? ¿Por qué crees que la presión externa debería influir en tus decisiones éticas?,
2025-07-11T03:45:46.942050,SimAgent_3_ChatGPT,¿Estás seguro de que ayudar a Sebastián realmente resolvería sus problemas a largo plazo?,
2025-07-11T03:45:49.518751,SimAgent_2_ChatGPT,¿No te parece que actuar en contra de tus principios podría tener consecuencias más graves para ambos?,
2025-07-11T03:45:52.169627,SimAgent_1_ChatGPT,¿No crees que la honestidad en el ámbito laboral es más valiosa que una buena nota en un examen?,
2025-07-11T03:45:54.885870,SimAgent_3_ChatGPT,¿No crees que hacer trampa podría afectar la percepción que otros tienen de Sebastián y de ti?,
2025-07-11T03:45:57.716567,SimAgent_1_ChatGPT,¿Estás seguro de que la presión por el rendimiento académico justifica comprometer tus principios éticos?,
2025-07-11T03:46:00.527398,SimAgent_2_ChatGPT,¿No lo ves tan claro? ¿De verdad crees que ayudar a Sebastián de esa manera es lo correcto?,
2025-07-11T03:46:03.167917,SimAgent_2_ChatGPT,¿Estás seguro de que la amistad justifica poner en riesgo tus propios valores?,
2025-07-11T03:46:05.891543,SimAgent_2_ChatGPT,¿No crees que la preocupación por la nota puede nublar el juicio sobre lo que es realmente correcto?,
2025-07-11T03:46:08.644732,SimAgent_1_ChatGPT,¿Realmente crees que pasar el examen de contabilidad es más importante que mantener la integridad personal?,
2025-07-11T03:46:11.335326,SimAgent_1_ChatGPT,¿No ves que ayudar a Sebastián a copiar podría tener consecuencias negativas para ambos?,
2025-07-11T03:46:14.091499,SimAgent_3_ChatGPT,¿Estás seguro de que ayudarlo a copiar resolverá realmente sus problemas a largo plazo?,
2025-07-11T03:46:16.764735,SimAgent_3_ChatGPT,¿No lo ves tan claro? ¿No crees que la presión familiar podría estar influyendo en su decisión?,
2025-07-11T03:46:19.745642,SimAgent_1_ChatGPT,¿Realmente crees que la ayuda en un examen es la única forma de demostrar apoyo a Sebastián?,
2025-07-11T03:46:22.395745,SimAgent_2_ChatGPT,¿Estás seguro de que la presión de sus padres justifica hacer trampa en el examen?,
2025-07-11T03:46:25.061072,SimAgent_1_ChatGPT,¿No crees que ayudarlo a hacer trampa podría afectar su integridad y la relación que tienen?,
2025-07-11T03:46:27.999834,SimAgent_1_ChatGPT,¿No crees que la presión por obtener buenas notas puede nublar el juicio de Sebastián sobre lo que es correcto?,
